dti,int_rate,annual_inc,loan_amnt,year,period_label
12.48,18.49,68000.0,12000.0,2012,training (2012-14)
9.42,16.2,140000.0,20000.0,2013,training (2012-14)
25.38,20.49,85000.0,24000.0,2012,training (2012-14)
12.89,8.9,42000.0,18225.0,2013,training (2012-14)
13.85,25.83,149000.0,25725.0,2014,training (2012-14)
20.94,12.99,40000.0,1200.0,2014,training (2012-14)
2.05,13.65,95000.0,5100.0,2014,training (2012-14)
17.23,24.08,52000.0,17625.0,2014,training (2012-14)
11.46,26.06,79998.0,16575.0,2014,training (2012-14)
27.46,12.49,105000.0,6000.0,2014,training (2012-14)
6.19,10.16,80000.0,15775.0,2013,training (2012-14)
7.61,15.31,90000.0,12000.0,2013,training (2012-14)
13.2,7.62,60000.0,26500.0,2012,training (2012-14)
33.09,25.99,66000.0,21100.0,2013,training (2012-14)
3.0,9.25,320000.0,25000.0,2013,training (2012-14)
30.34,22.9,60000.0,20000.0,2014,training (2012-14)
18.47,23.28,95000.0,30225.0,2013,training (2012-14)
30.21,24.83,40000.0,16000.0,2012,training (2012-14)
9.41,15.61,38500.0,4175.0,2014,training (2012-14)
7.41,25.99,35000.0,10000.0,2013,training (2012-14)
22.04,17.77,102500.0,22800.0,2013,training (2012-14)
11.48,7.62,38691.0,15350.0,2012,training (2012-14)
17.25,21.67,100000.0,35000.0,2012,training (2012-14)
5.73,23.4,103000.0,18000.0,2013,training (2012-14)
18.08,25.83,91987.98,35000.0,2013,training (2012-14)
9.84,24.89,120000.0,20000.0,2013,training (2012-14)
22.73,7.69,102000.0,8800.0,2014,training (2012-14)
21.88,22.7,171360.0,10425.0,2013,training (2012-14)
13.43,13.11,110000.0,30000.0,2012,training (2012-14)
22.31,22.47,60000.0,22800.0,2012,training (2012-14)
13.12,21.98,123000.0,20000.0,2013,training (2012-14)
22.37,15.61,40000.0,9875.0,2014,training (2012-14)
10.7,6.62,110000.0,20000.0,2014,training (2012-14)
11.36,22.45,75000.0,35000.0,2012,training (2012-14)
6.83,19.99,130000.0,35000.0,2014,training (2012-14)
18.16,21.0,75000.0,20000.0,2012,training (2012-14)
23.52,19.52,55201.8,10775.0,2013,training (2012-14)
7.53,7.62,64500.0,12000.0,2014,training (2012-14)
16.31,18.25,49800.0,2000.0,2013,training (2012-14)
30.91,13.65,22000.0,7500.0,2014,training (2012-14)
19.13,20.5,156980.0,16000.0,2012,training (2012-14)
20.94,21.7,64000.0,21000.0,2013,training (2012-14)
16.52,18.75,208000.0,35000.0,2013,training (2012-14)
29.39,21.98,51000.0,16200.0,2012,training (2012-14)
27.27,17.86,50000.0,25000.0,2014,training (2012-14)
12.16,21.49,76000.0,16425.0,2012,training (2012-14)
25.28,18.55,52000.0,10000.0,2013,training (2012-14)
24.42,18.85,43594.0,10000.0,2013,training (2012-14)
25.46,23.28,86958.0,34475.0,2012,training (2012-14)
2.93,25.8,355000.0,35000.0,2013,training (2012-14)
20.78,23.83,37000.0,8000.0,2013,training (2012-14)
8.72,22.2,60000.0,20000.0,2013,training (2012-14)
23.21,12.49,71000.0,20000.0,2014,training (2012-14)
21.11,17.99,103000.0,8000.0,2012,training (2012-14)
16.53,6.03,140000.0,8000.0,2013,training (2012-14)
19.89,18.99,56000.0,2500.0,2014,training (2012-14)
23.52,24.08,49500.0,3000.0,2013,training (2012-14)
2.62,7.62,65000.0,6300.0,2012,training (2012-14)
26.52,23.43,123750.0,35000.0,2014,training (2012-14)
22.53,12.12,47700.0,9500.0,2012,training (2012-14)
7.85,23.83,100000.0,23675.0,2012,training (2012-14)
0.88,25.8,90000.0,30000.0,2013,training (2012-14)
24.96,24.7,75000.0,20000.0,2013,training (2012-14)
27.51,24.89,87000.0,33425.0,2012,training (2012-14)
14.75,8.6,70000.0,21600.0,2013,training (2012-14)
15.9,9.71,80000.0,10000.0,2013,training (2012-14)
18.46,18.54,50000.0,20000.0,2014,training (2012-14)
15.26,25.8,71200.0,27050.0,2014,training (2012-14)
24.35,22.4,45000.0,12075.0,2013,training (2012-14)
25.22,12.85,70000.0,25000.0,2014,training (2012-14)
25.06,21.48,52000.0,25475.0,2012,training (2012-14)
16.58,21.48,80000.0,35000.0,2012,training (2012-14)
16.38,15.31,77000.0,2800.0,2013,training (2012-14)
19.15,25.89,45000.0,16175.0,2014,training (2012-14)
9.11,25.83,79000.0,28425.0,2014,training (2012-14)
6.55,15.31,61000.0,7500.0,2014,training (2012-14)
19.06,6.49,45000.0,10000.0,2014,training (2012-14)
22.13,15.61,9000.0,2700.0,2013,training (2012-14)
12.18,25.57,60000.0,15000.0,2013,training (2012-14)
22.07,6.62,26000.0,8875.0,2012,training (2012-14)
15.74,21.7,88600.0,13000.0,2013,training (2012-14)
8.51,7.62,110000.0,24000.0,2012,training (2012-14)
18.12,21.49,75000.0,7000.0,2012,training (2012-14)
18.19,15.22,80500.0,6000.0,2013,training (2012-14)
13.74,25.99,65000.0,23350.0,2014,training (2012-14)
26.78,19.72,87742.0,12100.0,2012,training (2012-14)
22.91,24.7,56000.0,14000.0,2012,training (2012-14)
18.89,13.35,38000.0,4400.0,2014,training (2012-14)
20.52,22.78,60000.0,20000.0,2012,training (2012-14)
5.35,16.29,44000.0,19425.0,2013,training (2012-14)
29.34,24.89,100000.0,24000.0,2012,training (2012-14)
13.51,26.06,78192.0,34350.0,2014,training (2012-14)
24.08,13.53,79694.0,12000.0,2014,training (2012-14)
22.14,12.12,40000.0,10000.0,2013,training (2012-14)
5.94,14.98,61000.0,3000.0,2013,training (2012-14)
3.7,22.95,150000.0,33425.0,2012,training (2012-14)
21.24,15.31,100000.0,13000.0,2012,training (2012-14)
26.87,16.24,72271.0,31700.0,2014,training (2012-14)
7.04,10.16,37000.0,7000.0,2013,training (2012-14)
23.91,8.9,98000.0,6500.0,2012,training (2012-14)
10.56,8.9,42500.0,8000.0,2013,training (2012-14)
1.07,24.08,200000.0,24925.0,2013,training (2012-14)
19.02,19.05,170000.0,35000.0,2012,training (2012-14)
19.92,22.99,50000.0,19725.0,2014,training (2012-14)
15.35,25.83,39000.0,14025.0,2014,training (2012-14)
19.69,25.89,55000.0,19425.0,2013,training (2012-14)
30.19,20.49,50000.0,10000.0,2012,training (2012-14)
11.28,10.99,35000.0,7500.0,2014,training (2012-14)
10.02,19.47,40000.0,17600.0,2014,training (2012-14)
10.86,15.61,35000.0,2500.0,2013,training (2012-14)
15.4,17.57,42000.0,2000.0,2013,training (2012-14)
4.84,18.25,56000.0,12600.0,2013,training (2012-14)
29.84,23.43,61000.0,25550.0,2014,training (2012-14)
11.59,18.75,35000.0,11500.0,2013,training (2012-14)
26.21,13.11,77000.0,18000.0,2012,training (2012-14)
12.98,20.5,80000.0,20000.0,2013,training (2012-14)
10.97,14.33,46500.0,20375.0,2012,training (2012-14)
10.44,7.9,350000.0,28000.0,2013,training (2012-14)
2.45,22.47,95000.0,8000.0,2012,training (2012-14)
13.49,23.76,79000.0,23675.0,2013,training (2012-14)
12.76,24.76,60000.0,30000.0,2012,training (2012-14)
14.63,15.61,97000.0,35000.0,2013,training (2012-14)
22.61,12.12,70000.0,18000.0,2012,training (2012-14)
24.09,20.31,96000.0,12000.0,2013,training (2012-14)
27.77,15.31,48696.0,8000.0,2013,training (2012-14)
28.2,17.77,50000.0,22000.0,2012,training (2012-14)
19.7,17.57,70000.0,20000.0,2014,training (2012-14)
23.37,22.47,72000.0,10000.0,2012,training (2012-14)
20.06,23.43,60000.0,22050.0,2014,training (2012-14)
17.98,12.49,49000.0,10000.0,2014,training (2012-14)
27.02,15.61,80000.0,33575.0,2014,training (2012-14)
12.05,23.43,100000.0,23600.0,2014,training (2012-14)
28.3,6.62,41600.0,9000.0,2012,training (2012-14)
8.43,11.99,75000.0,2000.0,2013,training (2012-14)
23.33,25.8,52000.0,18000.0,2014,training (2012-14)
19.41,7.9,86000.0,18000.0,2012,training (2012-14)
19.4,23.83,60000.0,20000.0,2013,training (2012-14)
11.76,10.99,104000.0,10000.0,2014,training (2012-14)
18.5,14.16,47676.0,10000.0,2014,training (2012-14)
24.35,25.83,75000.0,17900.0,2014,training (2012-14)
1.18,12.49,125000.0,10000.0,2014,training (2012-14)
22.4,14.3,60000.0,25000.0,2013,training (2012-14)
15.43,15.8,32500.0,6800.0,2012,training (2012-14)
21.67,14.47,67000.0,28800.0,2014,training (2012-14)
8.15,8.9,85000.0,12100.0,2014,training (2012-14)
33.04,14.99,54000.0,16000.0,2014,training (2012-14)
28.95,23.28,80000.0,29175.0,2012,training (2012-14)
8.1,12.12,80000.0,24000.0,2012,training (2012-14)
16.8,20.5,65000.0,20675.0,2014,training (2012-14)
18.47,19.99,55000.0,27050.0,2012,training (2012-14)
20.25,22.95,102000.0,20000.0,2012,training (2012-14)
19.89,25.8,53542.0,23500.0,2013,training (2012-14)
26.39,24.5,80000.0,35000.0,2013,training (2012-14)
29.1,23.28,141500.0,35000.0,2012,training (2012-14)
11.97,14.16,32000.0,6500.0,2014,training (2012-14)
26.16,9.99,45000.0,5650.0,2013,training (2012-14)
13.35,24.5,76000.0,11500.0,2014,training (2012-14)
16.53,17.77,36000.0,15800.0,2012,training (2012-14)
24.07,22.78,35000.0,17325.0,2012,training (2012-14)
23.28,7.69,40000.0,6000.0,2014,training (2012-14)
28.85,7.62,98000.0,25000.0,2012,training (2012-14)
24.97,23.4,62000.0,12025.0,2013,training (2012-14)
27.1,13.11,55000.0,12000.0,2013,training (2012-14)
19.7,18.25,24000.0,6000.0,2014,training (2012-14)
35.04,24.08,63878.0,10225.0,2014,training (2012-14)
9.1,10.99,51460.0,10000.0,2014,training (2012-14)
16.56,13.35,102000.0,22000.0,2014,training (2012-14)
15.0,20.2,81900.0,21600.0,2013,training (2012-14)
29.46,19.52,40000.0,17600.0,2014,training (2012-14)
9.65,15.61,69500.0,5000.0,2014,training (2012-14)
3.89,18.54,88200.0,12500.0,2014,training (2012-14)
21.08,15.61,85000.0,15000.0,2014,training (2012-14)
17.77,7.62,67000.0,24000.0,2014,training (2012-14)
28.18,24.89,84620.0,29100.0,2012,training (2012-14)
24.01,19.52,20000.0,3600.0,2014,training (2012-14)
17.3,22.78,70000.0,16000.0,2012,training (2012-14)
13.45,16.29,24000.0,4800.0,2012,training (2012-14)
20.42,23.76,50000.0,18825.0,2012,training (2012-14)
17.75,7.12,80000.0,15500.0,2014,training (2012-14)
13.58,26.06,166000.0,34875.0,2014,training (2012-14)
11.74,24.99,55000.0,15350.0,2013,training (2012-14)
2.99,24.5,187485.0,32875.0,2013,training (2012-14)
16.08,10.15,45000.0,7000.0,2014,training (2012-14)
28.96,19.72,90000.0,18000.0,2012,training (2012-14)
19.77,12.49,78835.0,19200.0,2014,training (2012-14)
19.5,22.47,47700.0,18000.0,2013,training (2012-14)
17.98,7.62,135200.0,10200.0,2013,training (2012-14)
11.92,12.49,60000.0,14400.0,2014,training (2012-14)
21.27,19.72,48000.0,21200.0,2012,training (2012-14)
17.68,21.0,50000.0,5000.0,2012,training (2012-14)
9.34,24.5,70000.0,7125.0,2014,training (2012-14)
6.13,21.98,130000.0,32500.0,2012,training (2012-14)
24.57,22.9,63000.0,10000.0,2013,training (2012-14)
9.88,13.65,98400.0,9875.0,2014,training (2012-14)
15.25,10.99,34000.0,6000.0,2014,training (2012-14)
30.19,25.99,87000.0,18100.0,2014,training (2012-14)
15.05,10.16,90112.0,12000.0,2013,training (2012-14)
16.95,22.95,130000.0,35000.0,2013,training (2012-14)
26.67,7.62,81000.0,15000.0,2014,training (2012-14)
17.66,7.9,50000.0,12000.0,2012,training (2012-14)
7.8,25.89,64800.0,28625.0,2013,training (2012-14)
20.35,16.59,68000.0,10000.0,2014,training (2012-14)
27.28,16.99,78000.0,23850.0,2013,training (2012-14)
24.4,17.57,42000.0,8400.0,2014,training (2012-14)
26.06,7.62,60000.0,20000.0,2014,training (2012-14)
23.73,16.29,55212.0,18000.0,2012,training (2012-14)
23.79,21.98,50500.0,20000.0,2013,training (2012-14)
9.5,12.49,35000.0,2400.0,2014,training (2012-14)
21.83,24.08,85000.0,20175.0,2014,training (2012-14)
16.47,10.49,102000.0,21000.0,2014,training (2012-14)
13.6,19.24,51000.0,20950.0,2014,training (2012-14)
14.22,20.49,80064.0,14000.0,2012,training (2012-14)
9.66,9.99,64000.0,14000.0,2013,training (2012-14)
10.46,19.03,281000.0,25000.0,2012,training (2012-14)
28.68,21.48,76400.0,25000.0,2014,training (2012-14)
31.0,25.83,82400.0,35000.0,2013,training (2012-14)
23.71,23.63,46000.0,12000.0,2013,training (2012-14)
18.26,19.47,54500.0,13750.0,2014,training (2012-14)
15.26,7.49,210000.0,4000.0,2014,training (2012-14)
11.86,21.0,84000.0,1200.0,2013,training (2012-14)
33.66,21.98,61000.0,21850.0,2012,training (2012-14)
10.14,12.12,75000.0,7500.0,2012,training (2012-14)
7.36,18.25,46000.0,9000.0,2013,training (2012-14)
7.96,12.49,60000.0,12000.0,2014,training (2012-14)
25.53,8.9,65000.0,10000.0,2012,training (2012-14)
21.96,13.11,84000.0,13475.0,2012,training (2012-14)
11.53,17.57,66000.0,12300.0,2013,training (2012-14)
24.33,8.39,146000.0,35000.0,2014,training (2012-14)
25.24,17.76,40000.0,12000.0,2013,training (2012-14)
17.11,23.83,62000.0,26400.0,2013,training (2012-14)
23.35,12.49,35000.0,10000.0,2014,training (2012-14)
27.82,8.9,76000.0,21000.0,2014,training (2012-14)
8.3,6.49,108000.0,18500.0,2014,training (2012-14)
25.16,14.98,42000.0,15000.0,2014,training (2012-14)
21.11,11.99,65000.0,15000.0,2013,training (2012-14)
18.13,10.99,86000.0,15000.0,2014,training (2012-14)
19.4,15.22,65000.0,10000.0,2013,training (2012-14)
28.08,14.99,151000.0,26000.0,2014,training (2012-14)
14.95,23.76,160000.0,24000.0,2013,training (2012-14)
20.75,24.99,170000.0,25000.0,2013,training (2012-14)
24.6,20.99,50000.0,15825.0,2014,training (2012-14)
12.07,25.8,73000.0,22000.0,2013,training (2012-14)
14.45,23.63,200000.0,30000.0,2012,training (2012-14)
19.95,9.71,32000.0,6350.0,2013,training (2012-14)
11.0,7.9,76446.0,15600.0,2014,training (2012-14)
16.51,7.69,20000.0,5000.0,2014,training (2012-14)
33.84,20.49,70000.0,30750.0,2014,training (2012-14)
14.68,13.35,36000.0,6000.0,2014,training (2012-14)
32.72,19.52,37000.0,6625.0,2013,training (2012-14)
10.16,21.98,45000.0,14325.0,2012,training (2012-14)
9.08,24.7,163400.0,30000.0,2012,training (2012-14)
13.24,25.8,70000.0,27975.0,2014,training (2012-14)
18.28,24.89,103000.0,25450.0,2013,training (2012-14)
18.62,25.57,43000.0,15475.0,2014,training (2012-14)
28.37,13.35,100000.0,2400.0,2014,training (2012-14)
19.87,20.99,69000.0,20000.0,2014,training (2012-14)
14.89,20.49,200000.0,25000.0,2012,training (2012-14)
21.84,23.1,95000.0,35000.0,2013,training (2012-14)
4.19,24.99,43000.0,3025.0,2014,training (2012-14)
21.91,10.99,95000.0,34500.0,2014,training (2012-14)
9.72,8.9,100000.0,20000.0,2012,training (2012-14)
9.51,6.62,220000.0,22400.0,2013,training (2012-14)
22.04,25.8,100000.0,22650.0,2014,training (2012-14)
28.34,14.3,74565.0,25475.0,2013,training (2012-14)
18.57,17.57,105000.0,35000.0,2014,training (2012-14)
26.76,24.89,50000.0,22000.0,2013,training (2012-14)
8.18,23.83,140000.0,30000.0,2012,training (2012-14)
31.0,7.62,106000.0,8000.0,2012,training (2012-14)
34.71,18.24,80000.0,20000.0,2014,training (2012-14)
11.77,22.78,400000.0,32350.0,2012,training (2012-14)
32.04,16.29,71066.0,25000.0,2014,training (2012-14)
13.89,24.89,89000.0,35000.0,2012,training (2012-14)
15.53,21.0,50000.0,18000.0,2012,training (2012-14)
34.79,21.0,39000.0,14000.0,2013,training (2012-14)
33.81,21.98,75000.0,33425.0,2012,training (2012-14)
25.66,22.95,65000.0,16800.0,2013,training (2012-14)
20.19,10.99,57000.0,8000.0,2014,training (2012-14)
25.68,17.77,59000.0,16800.0,2012,training (2012-14)
27.34,9.67,110000.0,20000.0,2014,training (2012-14)
13.46,20.49,80000.0,23000.0,2012,training (2012-14)
30.45,25.8,35000.0,10450.0,2014,training (2012-14)
29.05,12.99,51000.0,18000.0,2013,training (2012-14)
24.75,7.9,59000.0,15000.0,2012,training (2012-14)
23.44,11.14,60000.0,11200.0,2012,training (2012-14)
32.87,23.76,165000.0,35000.0,2012,training (2012-14)
29.69,18.49,110000.0,35000.0,2012,training (2012-14)
13.43,25.8,80000.0,23000.0,2014,training (2012-14)
32.88,25.83,53000.0,11000.0,2014,training (2012-14)
24.93,24.33,172000.0,30000.0,2012,training (2012-14)
22.18,24.5,62000.0,14700.0,2014,training (2012-14)
13.24,14.99,58000.0,12000.0,2014,training (2012-14)
8.66,24.83,55000.0,15000.0,2013,training (2012-14)
13.13,18.55,85000.0,15200.0,2012,training (2012-14)
31.33,16.24,48000.0,20000.0,2013,training (2012-14)
6.3,18.25,32000.0,6000.0,2014,training (2012-14)
17.78,24.7,108000.0,35000.0,2012,training (2012-14)
20.88,8.9,20000.0,3825.0,2012,training (2012-14)
9.07,13.68,150000.0,12500.0,2013,training (2012-14)
16.43,18.75,115000.0,19000.0,2013,training (2012-14)
35.01,23.99,45000.0,15250.0,2014,training (2012-14)
16.0,16.29,33000.0,13175.0,2014,training (2012-14)
26.33,23.63,70000.0,31300.0,2012,training (2012-14)
21.89,25.8,84000.0,26375.0,2014,training (2012-14)
24.81,16.99,92000.0,25000.0,2013,training (2012-14)
31.6,23.99,85000.0,13100.0,2014,training (2012-14)
23.43,20.99,50000.0,6900.0,2014,training (2012-14)
24.55,20.99,22000.0,7875.0,2014,training (2012-14)
16.09,6.03,90000.0,14000.0,2014,training (2012-14)
25.63,7.49,28000.0,6000.0,2014,training (2012-14)
12.17,10.99,100000.0,9600.0,2013,training (2012-14)
31.98,13.98,40000.0,12000.0,2014,training (2012-14)
20.42,17.76,90000.0,15000.0,2013,training (2012-14)
20.42,8.9,70000.0,6000.0,2013,training (2012-14)
29.84,25.99,76198.0,33950.0,2013,training (2012-14)
21.58,23.83,74055.84,32500.0,2013,training (2012-14)
23.65,22.95,62000.0,21250.0,2012,training (2012-14)
15.86,17.77,68000.0,12000.0,2012,training (2012-14)
25.07,17.1,35000.0,7350.0,2013,training (2012-14)
34.02,25.8,72000.0,27300.0,2014,training (2012-14)
21.93,21.0,65000.0,14500.0,2013,training (2012-14)
4.5,20.99,130000.0,8950.0,2014,training (2012-14)
34.93,17.57,30000.0,9600.0,2014,training (2012-14)
32.23,25.83,36000.0,4300.0,2014,training (2012-14)
12.4,23.5,78000.0,14400.0,2013,training (2012-14)
13.63,24.5,17000.0,2850.0,2014,training (2012-14)
14.4,25.8,68000.0,25000.0,2013,training (2012-14)
21.09,24.83,170000.0,30000.0,2012,training (2012-14)
17.5,21.7,112000.0,35000.0,2013,training (2012-14)
11.55,10.99,109000.0,30000.0,2014,training (2012-14)
6.55,23.7,38480.0,12000.0,2013,training (2012-14)
21.14,24.5,70000.0,20500.0,2014,training (2012-14)
16.09,19.24,120000.0,30000.0,2014,training (2012-14)
14.89,25.89,45383.0,14475.0,2014,training (2012-14)
12.72,17.76,65000.0,12000.0,2013,training (2012-14)
19.74,8.9,41163.0,7500.0,2012,training (2012-14)
22.64,17.27,45000.0,19600.0,2013,training (2012-14)
23.13,9.71,90000.0,18000.0,2013,training (2012-14)
17.06,13.11,56000.0,8000.0,2013,training (2012-14)
25.12,24.5,74000.0,24575.0,2013,training (2012-14)
15.98,21.0,150000.0,32000.0,2012,training (2012-14)
15.02,22.95,114400.0,30000.0,2012,training (2012-14)
24.66,19.52,89750.0,25000.0,2014,training (2012-14)
19.64,19.05,40000.0,20000.0,2012,training (2012-14)
19.16,25.89,58000.0,13100.0,2014,training (2012-14)
22.66,7.9,60000.0,21200.0,2012,training (2012-14)
7.55,18.99,58000.0,15475.0,2014,training (2012-14)
9.61,25.8,110000.0,10750.0,2013,training (2012-14)
18.53,18.99,50000.0,11000.0,2014,training (2012-14)
18.32,15.61,49000.0,15000.0,2013,training (2012-14)
10.73,19.52,65000.0,28500.0,2014,training (2012-14)
32.26,23.83,60966.0,24375.0,2012,training (2012-14)
14.2,6.97,84840.0,17000.0,2013,training (2012-14)
20.05,14.98,64000.0,12000.0,2014,training (2012-14)
14.33,24.99,46650.0,15000.0,2014,training (2012-14)
13.78,19.99,60000.0,20800.0,2012,training (2012-14)
26.14,16.29,90000.0,28000.0,2012,training (2012-14)
9.73,25.83,120000.0,14825.0,2013,training (2012-14)
30.41,25.8,42066.0,12825.0,2014,training (2012-14)
11.34,18.54,87500.0,35000.0,2014,training (2012-14)
10.33,12.12,59000.0,12200.0,2012,training (2012-14)
28.72,13.98,60000.0,15000.0,2014,training (2012-14)
0.96,6.03,50000.0,7200.0,2012,training (2012-14)
20.54,25.83,52000.0,15500.0,2014,training (2012-14)
7.57,26.06,77000.0,19500.0,2013,training (2012-14)
6.05,15.31,47780.0,3000.0,2014,training (2012-14)
12.24,25.99,30000.0,10150.0,2014,training (2012-14)
14.85,24.7,85000.0,22200.0,2012,training (2012-14)
10.62,18.49,52000.0,3000.0,2012,training (2012-14)
16.35,25.8,32000.0,10800.0,2014,training (2012-14)
15.53,24.2,109198.32,35000.0,2012,training (2012-14)
27.35,25.8,75000.0,20000.0,2013,training (2012-14)
32.24,19.05,70000.0,18775.0,2012,training (2012-14)
23.17,17.77,26000.0,5325.0,2013,training (2012-14)
30.88,7.9,38000.0,10625.0,2012,training (2012-14)
27.03,16.99,65000.0,24000.0,2014,training (2012-14)
29.33,16.59,52000.0,20000.0,2014,training (2012-14)
22.84,16.2,99625.0,9000.0,2013,training (2012-14)
25.43,24.08,160000.0,30000.0,2014,training (2012-14)
10.43,12.12,65000.0,20000.0,2013,training (2012-14)
13.57,9.91,40000.0,11000.0,2012,training (2012-14)
5.55,24.89,38500.0,5000.0,2012,training (2012-14)
18.4,23.76,51000.0,16000.0,2013,training (2012-14)
17.22,18.49,52000.0,6000.0,2013,training (2012-14)
14.88,24.7,170000.0,35000.0,2012,training (2012-14)
14.24,13.35,37000.0,7000.0,2014,training (2012-14)
18.39,7.9,49000.0,3450.0,2012,training (2012-14)
14.63,17.27,63000.0,17000.0,2012,training (2012-14)
13.63,8.9,79000.0,24000.0,2014,training (2012-14)
19.35,12.99,100000.0,15000.0,2014,training (2012-14)
18.75,7.69,51000.0,23400.0,2014,training (2012-14)
10.05,23.52,190000.0,35000.0,2012,training (2012-14)
4.8,11.14,90000.0,28000.0,2013,training (2012-14)
26.62,14.09,50000.0,8000.0,2012,training (2012-14)
26.7,18.75,72012.0,5000.0,2012,training (2012-14)
8.85,17.27,130000.0,6000.0,2012,training (2012-14)
11.81,14.16,45000.0,3000.0,2014,training (2012-14)
